iter	Passed	Remaining
2542	159438	467532
2543	159517	467516
2544	159584	467465
2545	159636	467371
2546	159692	467291
2547	159755	467229
2548	159829	467200
2549	159887	467123
2550	159945	467044
2551	160006	466978
2552	160063	466899
2553	160122	466825
2554	160192	466783
2555	160258	466729
2556	160322	466672
2557	160383	466603
2558	160440	466525
2559	160505	466468
2560	160571	466416
2561	160642	466376
2562	160698	466295
2563	160755	466214
2564	160821	466162
2565	160904	466158
2566	160969	466102
2567	161043	466071
2568	161130	466081
2569	161213	466077
2570	161285	466040
2571	161352	465988
2572	161410	465914
2573	161478	465866
2574	161546	465819
2575	161615	465774
2576	161684	465730
2577	161749	465672
2578	161812	465610
2579	161877	465553
2580	161935	465477
2581	162002	465427
2582	162064	465362
2583	162131	465312
2584	162193	465248
2585	162252	465174
2586	162316	465114
2587	162377	465046
2588	162448	465009
2589	162528	464994
2590	162602	464965
2591	162667	464908
2592	162732	464852
2593	162776	464733
2594	162832	464652
2595	162899	464603
2596	162960	464535
2597	163031	464494
2598	163095	464437
2599	163153	464359
2600	163214	464292
2601	163283	464246
2602	163339	464164
2603	163394	464081
2604	163457	464019
2605	163527	463976
2606	163590	463915
2607	163659	463869
2608	163728	463823
2609	163786	463746
2610	163849	463685
2611	163910	463617
2612	163986	463592
2613	164048	463527
2614	164111	463464
2615	164174	463404
2616	164249	463374
2617	164332	463369
2618	164416	463365
2619	164488	463329
2620	164551	463269
2621	164615	463208
2622	164658	463089
2623	164719	463023
2624	164780	462953
2625	164838	462878
2626	164902	462817
2627	164961	462746
2628	165026	462689
2629	165085	462617
2630	165151	462562
2631	165220	462515
2632	165281	462448
2633	165343	462384
2634	165406	462323
2635	165467	462254
2636	165526	462181
2637	165594	462131
2638	165658	462073
2639	165727	462028
2640	165786	461954
2641	165844	461879
2642	165928	461876
2643	166007	461857
2644	166078	461816
2645	166147	461771
2646	166230	461766
2647	166309	461747
2648	166365	461666
2649	166422	461588
2650	166475	461497
2651	166540	461440
2652	166600	461368
2653	166664	461310
2654	166719	461226
2655	166778	461152
2656	166838	461081
2657	166904	461028
2658	166994	461041
2659	167087	461062
2660	167137	460961
2661	167199	460898
2662	167269	460853
2663	167336	460802
2664	167391	460720
2665	167447	460638
2666	167508	460568
2667	167573	460511
2668	167628	460429
2669	167717	460436
2670	167785	460390
2671	167847	460323
2672	167907	460253
2673	167968	460186
2674	168034	460131
2675	168104	460089
2676	168163	460014
2677	168226	459953
2678	168287	459885
2679	168352	459827
2680	168418	459773
2681	168477	459700
2682	168538	459633
2683	168602	459572
2684	168666	459514
2685	168733	459462
2686	168798	459404
2687	168855	459327
2688	168913	459250
2689	168974	459182
2690	169032	459108
2691	169097	459051
2692	169156	458977
2693	169218	458913
2694	169281	458851
2695	169353	458811
2696	169427	458779
2697	169514	458781
2698	169575	458713
2699	169640	458657
2700	169711	458615
2701	169774	458553
2702	169837	458491
2703	169896	458419
2704	169965	458373
2705	170037	458335
2706	170099	458270
2707	170149	458171
2708	170209	458101
2709	170272	458038
2710	170335	457976
2711	170394	457904
2712	170447	457814
2713	170512	457756
2714	170575	457693
2715	170635	457625
2716	170702	457574
2717	170763	457506
2718	170823	457436
2719	170881	457359
2720	170943	457293
2721	171048	457343
2722	171112	457284
2723	171173	457218
2724	171243	457171
2725	171296	457082
2726	171347	456988
2727	171408	456922
2728	171479	456880
2729	171542	456818
2730	171595	456728
2731	171657	456663
2732	171722	456607
2733	171786	456547
2734	171853	456495
2735	171917	456435
2736	171972	456351
2737	172035	456289
2738	172096	456222
2739	172153	456143
2740	172223	456101
2741	172285	456035
2742	172342	455956
2743	172406	455897
2744	172470	455836
2745	172529	455765
2746	172588	455692
2747	172653	455633
2748	172714	455567
2749	172777	455503
2750	172834	455425
2751	172893	455354
2752	172961	455304
2753	173026	455246
2754	173087	455179
2755	173152	455121
2756	173226	455088
2757	173293	455038
2758	173362	454990
2759	173421	454917
2760	173493	454879
2761	173569	454849
2762	173633	454790
2763	173692	454718
2764	173746	454630
2765	173817	454590
2766	173875	454514
2767	173946	454473
2768	174007	454406
2769	174065	454330
2770	174128	454267
2771	174190	454202
2772	174249	454129
2773	174305	454048
2774	174362	453969
2775	174418	453889
2776	174480	453825
2777	174541	453758
2778	174598	453680
2779	174654	453598
2780	174720	453545
2781	174784	453484
2782	174847	453422
2783	174909	453357
2784	174965	453277
2785	175027	453212
2786	175083	453132
2787	175144	453064
2788	175202	452989
2789	175269	452937
2790	175344	452906
2791	175421	452878
2792	175491	452834
2793	175566	452802
2794	175623	452724
2795	175697	452690
2796	175758	452622
2797	175821	452561
2798	175888	452508
2799	175958	452464
2800	176017	452391
2801	176073	452310
2802	176126	452223
2803	176177	452131
2804	176250	452093
2805	176315	452036
2806	176376	451969
2807	176442	451914
2808	176517	451881
2809	176586	451835
2810	176654	451785
2811	176729	451753
2812	176791	451689
2813	176853	451622
2814	176919	451568
2815	176983	451508
2816	177043	451438
2817	177102	451366
2818	177159	451288
2819	177224	451231
2820	177278	451146
2821	177346	451096
2822	177405	451024
2823	177459	450937
2824	177512	450850
2825	177564	450759
2826	177623	450688
2827	177688	450629
2828	177747	450557
2829	177810	450494
2830	177884	450461
2831	177941	450383
2832	178003	450318
2833	178066	450255
2834	178125	450183
2835	178200	450150
2836	178252	450060
2837	178312	449991
2838	178366	449905
2839	178428	449840
2840	178493	449782
2841	178555	449719
2842	178613	449644
2843	178667	449558
2844	178723	449479
2845	178790	449425
2846	178848	449351
2847	178916	449301
2848	178981	449243
2849	179052	449201
2850	179111	449130
2851	179181	449084
2852	179245	449025
2853	179304	448952
2854	179372	448903
2855	179434	448838
2856	179509	448806
2857	179576	448751
2858	179649	448714
2859	179715	448659
2860	179779	448599
2861	179844	448542
2862	179902	448469
2863	179958	448388
2864	180021	448325
2865	180081	448255
2866	180147	448201
2867	180223	448171
2868	180281	448094
2869	180347	448040
2870	180428	448024
2871	180498	447978
2872	180565	447926
2873	180635	447881
2874	180695	447810
2875	180765	447765
2876	180826	447698
2877	180891	447639
2878	180955	447580
2879	181015	447511
2880	181085	447465
2881	181141	447385
2882	181208	447331
2883	181259	447240
2884	181320	447174
2885	181373	447085
2886	181432	447013
2887	181497	446957
2888	181583	446949
2889	181650	446897
2890	181709	446826
2891	181769	446755
2892	181833	446695
2893	181900	446643
2894	181952	446552
2895	182009	446476
2896	182068	446404
2897	182126	446329
2898	182174	446229
2899	182233	446158
2900	182292	446086
2901	182352	446016
2902	182408	445935
2903	182463	445854
2904	182530	445802
2905	182607	445774
2906	182683	445743
2907	182756	445703
2908	182815	445631
2909	182863	445532
2910	182929	445477
2911	183003	445442
2912	183066	445380
2913	183134	445328
2914	183202	445278
2915	183272	445234
2916	183330	445160
2917	183415	445150
2918	183499	445139
2919	183602	445172
2920	183667	445114
2921	183732	445057
2922	183799	445005
2923	183870	444962
2924	183931	444894
2925	184006	444860
2926	184068	444794
2927	184129	444727
2928	184196	444676
2929	184265	444626
2930	184345	444605
2931	184421	444573
2932	184501	444553
2933	184584	444536
2934	184660	444506
2935	184714	444421
2936	184776	444357
2937	184861	444347
2938	184922	444279
2939	184992	444232
2940	185070	444207
2941	185156	444200
2942	185229	444160
2943	185300	444116
2944	185372	444075
2945	185434	444009
2946	185504	443963
2947	185569	443906
2948	185656	443901
2949	185733	443871
2950	185797	443811
2951	185875	443783
2952	185940	443724
2953	186014	443690
2954	186081	443636
2955	186158	443606
2956	186211	443519
2957	186274	443457
2958	186356	443438
2959	186423	443386
2960	186503	443362
2961	186564	443296
2962	186631	443242
2963	186703	443200
2964	186766	443137
2965	186828	443073
2966	186910	443053
2967	186979	443004
2968	187037	442929
2969	187111	442893
2970	187188	442862
2971	187247	442791
2972	187319	442750
2973	187394	442715
2974	187459	442655
2975	187526	442601
2976	187578	442512
2977	187653	442480
2978	187734	442459
2979	187800	442403
2980	187871	442357
2981	187928	442281
2982	187977	442186
2983	188045	442132
2984	188112	442080
2985	188176	442020
2986	188267	442022
2987	188357	442022
2988	188423	441966
2989	188491	441914
2990	188547	441835
2991	188618	441790
2992	188685	441736
2993	188766	441717
2994	188840	441677
2995	188912	441636
2996	188981	441587
2997	189052	441543
2998	189129	441513
2999	189195	441457
3000	189260	441397
3001	189331	441352
3002	189398	441298
3003	189470	441256
3004	189544	441219
3005	189607	441155
3006	189668	441088
3007	189735	441034
3008	189808	440994
3009	189882	440955
3010	189936	440871
3011	189983	440772
3012	190052	440723
3013	190116	440661
3014	190169	440574
3015	190223	440491
3016	190282	440418
3017	190352	440371
3018	190404	440282
3019	190461	440205
3020	190524	440141
3021	190585	440073
3022	190648	440012
3023	190695	439911
3024	190759	439851
3025	190832	439809
3026	190905	439769
3027	190963	439695
3028	191027	439635
3029	191090	439571
3030	191155	439511
3031	191214	439441
3032	191273	439368
3033	191338	439308
3034	191400	439243
3035	191455	439161
3036	191515	439092
3037	191572	439015
3038	191628	438935
3039	191689	438867
3040	191753	438806
3041	191805	438719
3042	191874	438669
3043	191932	438594
3044	191988	438515
3045	192049	438448
3046	192114	438389
3047	192180	438332
3048	192238	438258
3049	192301	438195
3050	192380	438167
3051	192441	438099
3052	192511	438053
3053	192575	437991
3054	192641	437935
3055	192699	437861
3056	192758	437790
3057	192831	437748
3058	192902	437703
3059	192969	437649
3060	193036	437596
3061	193108	437552
3062	193172	437491
3063	193236	437431
3064	193291	437349
3065	193378	437340
3066	193462	437324
3067	193523	437256
3068	193586	437193
3069	193645	437121
3070	193708	437057
3071	193775	437003
3072	193842	436949
3073	193913	436905
3074	193978	436844
3075	194025	436746
3076	194081	436666
3077	194141	436597
3078	194208	436543
3079	194267	436470
3080	194335	436419
3081	194405	436371
3082	194464	436299
3083	194528	436239
3084	194589	436170
3085	194648	436098
3086	194702	436013
3087	194761	435942
3088	194823	435877
3089	194884	435809
3090	194948	435748
3091	195000	435661
3092	195057	435583
3093	195110	435499
3094	195171	435432
3095	195245	435393
3096	195317	435348
3097	195380	435286
3098	195445	435227
3099	195515	435180
3100	195587	435136
3101	195680	435138
3102	195756	435105
3103	195826	435058
3104	195897	435011
3105	195948	434921
3106	196014	434866
3107	196085	434821
3108	196129	434715
3109	196196	434660
3110	196267	434615
3111	196342	434577
3112	196406	434516
3113	196461	434435
3114	196528	434381
3115	196595	434326
3116	196657	434260
3117	196714	434184
3118	196781	434130
3119	196855	434090
3120	196915	434020
3121	196981	433965
3122	197049	433911
3123	197118	433863
3124	197181	433798
3125	197256	433762
3126	197314	433688
3127	197379	433629
3128	197445	433571
3129	197516	433527
3130	197578	433460
3131	197644	433404
3132	197713	433354
3133	197768	433272
3134	197850	433251
3135	197915	433193
3136	197983	433139
3137	198056	433099
3138	198117	433030
3139	198170	432945
3140	198236	432888
3141	198300	432827
3142	198361	432760
3143	198429	432707
3144	198488	432634
3145	198537	432541
3146	198595	432467
3147	198656	432399
3148	198712	432320
3149	198768	432243
3150	198832	432180
3151	198904	432138
3152	198964	432067
3153	199023	431996
3154	199086	431931
3155	199146	431862
3156	199205	431791
3157	199256	431700
3158	199321	431641
3159	199374	431557
3160	199443	431507
3161	199500	431430
3162	199555	431349
3163	199606	431260
3164	199680	431221
3165	199769	431214
3166	199842	431173
3167	199901	431100
3168	199964	431036
3169	200027	430973
3170	200106	430944
3171	200170	430884
3172	200217	430787
3173	200276	430713
3174	200335	430641
3175	200391	430563
3176	200449	430490
3177	200510	430422
3178	200568	430347
3179	200629	430280
3180	200693	430219
3181	200770	430186
3182	200843	430144
3183	200912	430094
3184	200990	430063
3185	201067	430028
3186	201156	430021
3187	201222	429964
3188	201296	429924
3189	201359	429862
3190	201417	429788
3191	201485	429735
3192	201532	429636
3193	201593	429570
3194	201663	429521
3195	201724	429453
3196	201786	429387
3197	201855	429338
3198	201920	429278
3199	201985	429219
3200	202054	429167
3201	202114	429097
3202	202185	429051
3203	202247	428987
3204	202317	428939
3205	202378	428870
3206	202437	428799
3207	202487	428708
3208	202553	428650
3209	202622	428600
3210	202694	428556
3211	202761	428500
3212	202823	428435
3213	202887	428374
3214	202939	428287
3215	203000	428219
3216	203067	428165
3217	203132	428106
3218	203197	428046
3219	203270	428004
3220	203339	427954
3221	203398	427882
3222	203447	427788
3223	203508	427721
3224	203574	427665
3225	203643	427612
3226	203702	427542
3227	203754	427455
3228	203820	427397
3229	203874	427316
3230	203934	427245
3231	203998	427185
3232	204047	427092
3233	204113	427035
3234	204177	426974
3235	204245	426921
3236	204300	426839
3237	204371	426795
3238	204451	426766
3239	204534	426744
3240	204610	426708
3241	204689	426679
3242	204744	426598
3243	204820	426562
3244	204875	426482
3245	204952	426448
3246	205027	426408
3247	205101	426368
3248	205157	426291
3249	205223	426233
3250	205297	426193
3251	205367	426143
3252	205429	426077
3253	205493	426017
3254	205556	425953
3255	205623	425898
3256	205681	425824
3257	205754	425780
3258	205813	425710
3259	205871	425636
3260	205930	425564
3261	205978	425470
3262	206045	425415
3263	206117	425370
3264	206177	425299
3265	206245	425247
3266	206302	425171
3267	206375	425129
3268	206430	425049
3269	206493	424984
3270	206562	424933
3271	206626	424872
3272	206669	424767
3273	206722	424684
3274	206790	424630
3275	206852	424566
3276	206922	424516
3277	206980	424443
3278	207039	424369
3279	207108	424319
3280	207167	424247
3281	207233	424190
3282	207309	424154
3283	207405	424158
3284	207461	424079
3285	207518	424004
3286	207583	423944
3287	207654	423897
3288	207709	423817
3289	207777	423765
3290	207841	423703
3291	207905	423641
3292	207960	423561
3293	208021	423495
3294	208093	423450
3295	208156	423385
3296	208229	423343
3297	208294	423282
3298	208356	423219
3299	208424	423165
3300	208489	423105
3301	208554	423045
3302	208626	423001
3303	208694	422947
3304	208760	422889
3305	208827	422835
3306	208877	422744
3307	208939	422679
3308	208996	422604
3309	209063	422548
3310	209141	422515
3311	209193	422428
3312	209247	422348
3313	209307	422278
3314	209364	422202
3315	209447	422178
3316	209515	422125
3317	209578	422062
3318	209639	421995
3319	209701	421929
3320	209773	421883
3321	209829	421807
3322	209893	421745
3323	209954	421677
3324	210027	421633
3325	210083	421556
3326	210140	421481
3327	210189	421389
3328	210240	421302
3329	210305	421242
3330	210362	421167
3331	210429	421112
3332	210493	421049
3333	210552	420977
3334	210619	420922
3335	210682	420860
3336	210743	420791
3337	210783	420683
3338	210839	420606
3339	210901	420540
3340	210965	420478
3341	211032	420422
3342	211099	420366
3343	211157	420293
3344	211214	420219
3345	211269	420138
3346	211324	420060
3347	211383	419988
3348	211449	419931
3349	211514	419871
3350	211575	419803
3351	211631	419727
3352	211688	419651
3353	211757	419599
3354	211821	419539
3355	211882	419472
3356	211953	419423
3357	212023	419374
3358	212085	419309
3359	212153	419256
3360	212226	419212
3361	212280	419129
3362	212337	419056
3363	212401	418994
3364	212460	418921
3365	212544	418900
3366	212620	418863
3367	212682	418797
3368	212744	418732
3369	212810	418674
3370	212876	418616
3371	212936	418546
3372	212995	418476
3373	213047	418390
3374	213105	418318
3375	213160	418239
3376	213228	418186
3377	213294	418127
3378	213346	418042
3379	213401	417963
3380	213459	417890
3381	213524	417831
3382	213598	417788
3383	213659	417722
3384	213719	417652
3385	213791	417607
3386	213861	417557
3387	213921	417487
3388	213983	417422
3389	214048	417363
3390	214111	417299
3391	214173	417234
3392	214239	417176
3393	214304	417117
3394	214379	417077
3395	214446	417021
3396	214504	416947
3397	214571	416892
3398	214636	416833
3399	214695	416762
3400	214753	416688
3401	214809	416611
3402	214870	416545
3403	214931	416477
3404	214993	416411
3405	215060	416356
3406	215132	416309
3407	215189	416235
3408	215250	416168
3409	215308	416094
3410	215368	416025
3411	215431	415961
3412	215502	415914
3413	215566	415853
3414	215643	415816
3415	215713	415765
3416	215789	415728
3417	215856	415671
3418	215913	415597
3419	215985	415551
3420	216045	415481
3421	216111	415425
3422	216173	415357
3423	216240	415303
3424	216302	415237
3425	216359	415163
3426	216434	415122
3427	216489	415042
3428	216558	414991
3429	216622	414929
3430	216681	414858
3431	216745	414797
3432	216810	414738
3433	216873	414673
3434	216942	414621
3435	217007	414562
3436	217072	414502
3437	217135	414439
3438	217206	414391
3439	217270	414328
3440	217341	414280
3441	217410	414229
3442	217470	414159
3443	217531	414093
3444	217590	414021
3445	217647	413946
3446	217727	413916
3447	217795	413861
3448	217873	413826
3449	217940	413770
3450	218001	413703
3451	218064	413639
3452	218124	413570
3453	218193	413519
3454	218253	413449
3455	218315	413384
3456	218386	413336
3457	218459	413291
3458	218531	413244
3459	218605	413202
3460	218661	413125
3461	218718	413050
3462	218773	412971
3463	218831	412898
3464	218891	412830
3465	218953	412764
3466	219011	412691
3467	219069	412619
3468	219137	412564
3469	219211	412522
3470	219278	412465
3471	219334	412388
3472	219389	412310
3473	219447	412238
3474	219507	412167
3475	219569	412103
3476	219629	412034
3477	219694	411974
3478	219757	411911
3479	219816	411839
3480	219886	411789
3481	219939	411707
3482	219998	411636
3483	220065	411580
3484	220133	411526
3485	220190	411451
3486	220241	411365
3487	220296	411287
3488	220355	411216
3489	220422	411160
3490	220488	411101
3491	220543	411023
3492	220603	410955
3493	220659	410878
3494	220726	410823
3495	220791	410763
3496	220852	410695
3497	220919	410640
3498	220979	410570
3499	221040	410504
3500	221097	410429
3501	221167	410378
3502	221222	410300
3503	221282	410232
3504	221345	410167
3505	221410	410108
3506	221471	410041
3507	221534	409977
3508	221594	409907
3509	221657	409845
3510	221714	409771
3511	221774	409701
3512	221825	409616
3513	221890	409555
3514	221947	409482
3515	222009	409416
3516	222074	409357
3517	222140	409298
3518	222204	409237
3519	222277	409192
3520	222338	409125
3521	222420	409097
3522	222475	409018
3523	222533	408946
3524	222580	408854
3525	222649	408800
3526	222715	408743
3527	222772	408669
3528	222839	408612
3529	222897	408540
3530	222955	408467
3531	223012	408392
3532	223066	408313
3533	223136	408263
3534	223194	408191
3535	223253	408120
3536	223307	408039
3537	223365	407967
3538	223421	407891
3539	223478	407816
3540	223542	407755
3541	223602	407685
3542	223661	407615
3543	223720	407545
3544	223774	407465
3545	223840	407407
3546	223898	407334
3547	223962	407273
3548	224013	407188
3549	224077	407125
3550	224147	407076
3551	224211	407014
3552	224264	406933
3553	224318	406854
3554	224377	406783
3555	224442	406722
3556	224499	406649
3557	224561	406584
3558	224618	406510
3559	224685	406454
3560	224735	406367
3561	224795	406297
3562	224856	406231
3563	224912	406154
3564	224972	406087
3565	225031	406015
3566	225090	405945
3567	225151	405877
3568	225211	405808
3569	225278	405753
3570	225337	405682
3571	225401	405621
3572	225461	405552
3573	225517	405477
3574	225574	405403
3575	225636	405338
3576	225693	405264
3577	225746	405183
3578	225814	405129
3579	225891	405089
3580	225939	405000
3581	226000	404933
3582	226064	404871
3583	226129	404812
3584	226183	404732
3585	226245	404666
3586	226310	404608
3587	226375	404547
3588	226437	404483
3589	226496	404413
3590	226561	404352
3591	226625	404291
3592	226693	404236
3593	226753	404168
3594	226818	404108
3595	226884	404051
3596	226948	403989
3597	227011	403925
3598	227078	403871
3599	227140	403804
3600	227199	403735
3601	227261	403669
3602	227319	403598
3603	227379	403529
3604	227445	403470
3605	227508	403407
3606	227566	403335
3607	227624	403263
3608	227712	403244
3609	227780	403191
3610	227858	403153
3611	227930	403106
3612	228001	403057
3613	228075	403013
3614	228144	402960
3615	228210	402903
3616	228266	402826
3617	228320	402747
3618	228383	402684
3619	228448	402624
3620	228513	402564
3621	228573	402496
3622	228638	402437
3623	228697	402365
3624	228757	402297
3625	228811	402217
3626	228876	402158
3627	228936	402089
3628	228977	401988
3629	229039	401922
3630	229096	401850
3631	229155	401778
3632	229218	401716
3633	229282	401654
3634	229344	401589
3635	229403	401519
3636	229471	401464
3637	229526	401386
3638	229589	401323
3639	229660	401275
3640	229719	401205
3641	229775	401129
3642	229835	401060
3643	229900	401000
3644	229964	400939
3645	230020	400863
3646	230094	400819
3647	230152	400748
3648	230202	400661
3649	230261	400592
3650	230324	400527
3651	230386	400464
3652	230440	400385
3653	230498	400313
3654	230561	400249
3655	230620	400179
3656	230678	400107
3657	230737	400038
3658	230800	399974
3659	230848	399884
3660	230919	399835
3661	230980	399768
3662	231045	399709
3663	231119	399665
3664	231178	399595
3665	231242	399533
3666	231302	399465
3667	231362	399396
3668	231420	399324
3669	231481	399258
3670	231540	399187
3671	231599	399117
3672	231660	399051
3673	231710	398965
3674	231770	398897
3675	231829	398826
3676	231897	398773
3677	231964	398715
3678	232027	398653
3679	232097	398601
3680	232159	398536
3681	232217	398465
3682	232283	398407
3683	232342	398338
3684	232404	398271
3685	232459	398195
3686	232514	398119
3687	232584	398068
3688	232638	397989
3689	232704	397930
3690	232770	397872
3691	232829	397803
3692	232889	397734
3693	232948	397665
3694	233014	397606
3695	233081	397550
3696	233148	397494
3697	233209	397426
3698	233264	397349
3699	233319	397274
3700	233386	397216
3701	233452	397158
3702	233513	397092
3703	233574	397025
3704	233635	396959
3705	233701	396901
3706	233759	396829
3707	233817	396758
3708	233883	396700
3709	233939	396625
3710	234000	396559
3711	234061	396492
3712	234114	396412
3713	234166	396330
3714	234229	396266
3715	234286	396194
3716	234348	396129
3717	234409	396062
3718	234479	396011
3719	234546	395954
3720	234621	395911
3721	234681	395843
3722	234747	395784
3723	234812	395725
3724	234879	395669
3725	234931	395588
3726	234997	395529
3727	235072	395486
3728	235145	395440
3729	235225	395406
3730	235288	395342
3731	235352	395281
3732	235398	395190
3733	235465	395132
3734	235524	395063
3735	235591	395006
3736	235660	394953
3737	235715	394876
3738	235772	394803
3739	235837	394743
3740	235892	394667
3741	235950	394596
3742	236010	394528
3743	236077	394471
3744	236139	394406
3745	236198	394335
3746	236281	394306
3747	236345	394245
3748	236399	394168
3749	236466	394110
3750	236527	394044
3751	236595	393988
3752	236656	393923
3753	236717	393855
3754	236776	393786
3755	236839	393723
3756	236889	393638
3757	236953	393576
3758	237013	393509
3759	237072	393439
3760	237132	393371
3761	237193	393304
3762	237249	393229
3763	237296	393140
3764	237356	393072
3765	237419	393009
3766	237476	392936
3767	237536	392867
3768	237597	392802
3769	237652	392725
3770	237705	392646
3771	237769	392583
3772	237836	392527
3773	237900	392466
3774	237958	392395
3775	238018	392327
3776	238083	392267
3777	238151	392212
3778	238210	392143
3779	238261	392060
3780	238321	391991
3781	238377	391916
3782	238445	391862
3783	238503	391790
3784	238565	391725
3785	238627	391662
3786	238685	391590
3787	238743	391519
3788	238799	391445
3789	238867	391390
3790	238921	391311
3791	238983	391247
3792	239044	391180
3793	239104	391112
3794	239167	391050
3795	239231	390988
3796	239290	390919
3797	239365	390875
3798	239430	390815
3799	239493	390753
3800	239559	390693
3801	239628	390641
3802	239686	390569
3803	239735	390483
3804	239797	390419
3805	239851	390342
3806	239913	390276
3807	239963	390193
3808	240022	390122
3809	240076	390046
3810	240127	389962
3811	240188	389896
3812	240241	389817
3813	240315	389772
3814	240396	389738
3815	240466	389686
3816	240529	389624
3817	240597	389569
3818	240668	389519
3819	240732	389457
3820	240790	389386
3821	240861	389336
3822	240925	389275
3823	240983	389203
3824	241042	389133
3825	241103	389068
3826	241164	389001
3827	241221	388928
3828	241272	388846
3829	241320	388759
3830	241389	388705
3831	241453	388643
3832	241517	388582
3833	241581	388521
3834	241642	388455
3835	241709	388398
3836	241798	388376
3837	241868	388325
3838	241932	388264
3839	241987	388187
3840	242047	388120
3841	242109	388056
3842	242167	387984
3843	242222	387908
3844	242288	387850
3845	242388	387846
3846	242446	387776
3847	242519	387728
3848	242582	387666
3849	242640	387594
3850	242692	387514
3851	242753	387448
3852	242816	387384
3853	242883	387328
3854	242932	387241
3855	242993	387176
3856	243064	387126
3857	243126	387061
3858	243186	386992
3859	243252	386934
3860	243315	386872
3861	243360	386780
3862	243415	386704
3863	243480	386645
3864	243527	386557
3865	243590	386493
3866	243660	386441
3867	243732	386393
3868	243795	386330
3869	243867	386281
3870	243930	386217
3871	243994	386157
3872	244064	386104
3873	244144	386068
3874	244210	386009
3875	244278	385954
3876	244343	385895
3877	244411	385840
3878	244483	385790
3879	244543	385723
3880	244608	385663
3881	244665	385591
3882	244731	385532
3883	244791	385465
3884	244857	385406
3885	244919	385342
3886	244986	385284
3887	245048	385220
3888	245115	385162
3889	245181	385105
3890	245244	385042
3891	245307	384978
3892	245374	384922
3893	245439	384862
3894	245496	384789
3895	245570	384743
3896	245622	384663
3897	245680	384592
3898	245755	384548
3899	245805	384465
3900	245866	384398
3901	245925	384328
3902	245990	384270
3903	246050	384202
3904	246113	384138
3905	246167	384061
3906	246230	383997
3907	246287	383926
3908	246353	383867
3909	246410	383796
3910	246465	383719
3911	246537	383670
3912	246596	383601
3913	246657	383535
3914	246730	383487
3915	246796	383429
3916	246855	383359
3917	246924	383306
3918	246985	383240
3919	247037	383160
3920	247098	383094
3921	247159	383027
3922	247217	382957
3923	247284	382900
3924	247346	382835
3925	247399	382756
3926	247452	382678
3927	247510	382607
3928	247577	382550
3929	247639	382486
3930	247694	382411
3931	247759	382350
3932	247815	382277
3933	247877	382212
3934	247938	382146
3935	247996	382075
3936	248058	382011
3937	248124	381953
3938	248185	381886
3939	248249	381825
3940	248321	381775
3941	248375	381699
3942	248432	381627
3943	248484	381547
3944	248544	381480
3945	248604	381412
3946	248672	381356
3947	248731	381287
3948	248803	381237
3949	248864	381171
3950	248931	381114
3951	248984	381037
3952	249051	380980
3953	249104	380901
3954	249173	380848
3955	249239	380789
3956	249308	380736
3957	249371	380672
3958	249422	380591
3959	249487	380531
3960	249558	380480
3961	249619	380414
3962	249685	380356
3963	249737	380276
3964	249794	380204
3965	249868	380157
3966	249935	380101
3967	249993	380030
3968	250059	379971
3969	250118	379902
3970	250201	379869
3971	250272	379819
3972	250347	379774
3973	250410	379710
3974	250478	379656
3975	250550	379607
3976	250616	379547
3977	250675	379478
3978	250748	379431
3979	250822	379384
3980	250887	379324
3981	250955	379268
3982	251025	379217
3983	251083	379145
3984	251139	379073
3985	251217	379032
3986	251288	378981
3987	251349	378915
3988	251412	378851
3989	251480	378795
3990	251548	378741
3991	251607	378671
3992	251673	378612
3993	251744	378561
3994	251807	378499
3995	251865	378428
3996	251919	378352
3997	251972	378274
3998	252042	378222
3999	252110	378165
4000	252167	378093
4001	252238	378042
4002	252300	377977
4003	252362	377914
4004	252427	377853
4005	252474	377766
4006	252533	377697
4007	252585	377618
4008	252637	377537
4009	252689	377459
4010	252751	377394
4011	252817	377336
4012	252879	377271
4013	252946	377214
4014	253006	377147
4015	253071	377087
4016	253136	377025
4017	253186	376944
4018	253244	376873
4019	253307	376810
4020	253360	376732
4021	253412	376653
4022	253465	376575
4023	253531	376517
4024	253591	376449
4025	253652	376382
4026	253718	376324
4027	253781	376261
4028	253841	376194
4029	253905	376132
4030	253968	376070
4031	254027	376001
4032	254090	375937
4033	254152	375873
4034	254215	375810
4035	254267	375731
4036	254324	375659
4037	254383	375590
4038	254440	375518
4039	254503	375455
4040	254570	375397
4041	254631	375332
4042	254691	375265
4043	254755	375203
4044	254825	375151
4045	254891	375091
4046	254946	375017
4047	254999	374940
4048	255061	374875
4049	255115	374798
4050	255183	374743
4051	255237	374667
4052	255290	374589
4053	255353	374526
4054	255407	374450
4055	255478	374399
4056	255538	374331
4057	255592	374255
4058	255657	374195
4059	255712	374120
4060	255784	374071
4061	255848	374010
4062	255900	373930
4063	255954	373854
4064	256011	373783
4065	256069	373712
4066	256124	373638
4067	256182	373567
4068	256222	373471
4069	256285	373408
4070	256343	373338
4071	256398	373264
4072	256461	373200
4073	256523	373136
4074	256585	373072
4075	256639	372996
4076	256697	372926
4077	256755	372855
4078	256816	372790
4079	256877	372724
4080	256940	372661
4081	257001	372595
4082	257059	372524
4083	257124	372464
4084	257175	372384
4085	257232	372313
4086	257296	372252
4087	257351	372177
4088	257406	372102
4089	257466	372036
4090	257531	371975
4091	257592	371910
4092	257651	371841
4093	257712	371776
4094	257772	371708
4095	257826	371633
